actor_id,name,birthYear,deathYear,primaryProfession
nm7969929,Nathan Mizzi,\N,\N,"actor,visual_effects,producer"
nm7970787,Bolanle Ninalowo,\N,\N,actor
nm7970788,Adunni Ade,\N,\N,"actress,producer"
nm7970789,Zikky Alloy,\N,\N,actor
nm7971499,Jerilyn Armstrong,\N,\N,"actress,miscellaneous"
nm7973722,Sasikumar Kandasamy,\N,\N,actor
nm7973910,Shonita Joshi,\N,\N,actress
nm7974888,Luisa Belviso,\N,\N,actress
nm7974889,Marco Filacchioni,\N,\N,actor
nm7974999,Ileana Carranza,\N,\N,actress
nm7975061,Ritchie Crane,\N,\N,"actor,sound_department"
nm7975072,Uju Anikwe,\N,\N,actress
nm7975075,Jide Kene Achufusi,\N,\N,actor
nm7975972,Yen-Jou Lin,1990,\N,actress
nm7977475,Maciej Musialowski,1993,\N,"actor,soundtrack,music_department"
nm7977998,Lillet Baumbach,\N,\N,actress
nm7978298,Ashton Myler,\N,\N,actor
nm7978300,Paxton Myler,\N,\N,"actor,miscellaneous"
nm7979059,Riley Cranston,\N,\N,"writer,miscellaneous,actor"
nm7979225,Kelly Daly,\N,\N,"actress,writer,editor"
nm7979756,Joseph Masson,\N,\N,actor
nm7979808,Marquel Alexander,\N,\N,"director,actor"
nm7979809,Diego Bateman,\N,\N,"director,writer,actor"
nm7979936,Giovanna Chaves,\N,\N,actress
nm7981044,Ervia Changeux,1993,\N,actress
nm7983753,Scott Belluz,\N,\N,"music_department,actor"
nm7984315,Reba Monica John,1994,\N,actress
nm7984876,Shawn Faqua,\N,\N,actor
nm7985363,Montse Barriga,\N,\N,"actress,director,writer"
nm7986527,Johnny Stevenson,\N,\N,"actor,producer,stunts"
nm7987223,Neerraj Rc Gohil,\N,\N,"production_manager,producer,actor"
nm7987240,Lee Comley,\N,\N,actor
nm7987807,Amy Haoyu Chen,\N,\N,actress
nm7987845,Michael Wawuyo Jr.,\N,\N,"actor,special_effects,art_department"
nm7987902,Gaowa Siqin,\N,\N,"actress,producer"
nm7988078,Adrian Koszewski,\N,\N,actor
nm7988155,Amy Trefry,\N,\N,"actress,producer,writer"
nm7988463,Renata Carvalho,\N,\N,"actress,assistant_director"
nm7988818,Jordi Cinca,\N,\N,
nm7989380,Kim Hee-Chan,\N,\N,actor
nm7991519,Stacy Beckly,\N,\N,"actress,producer,writer"
nm7991764,William Annetts Burke,\N,\N,"cinematographer,producer,actor"
nm7992595,Raejon Alford,\N,\N,actor
nm7992976,Boloram Das,\N,\N,actor
nm7993256,Erica Criddle,\N,\N,"miscellaneous,actress,assistant_director"
nm7993567,Priyanka Thimmesh,\N,\N,actress
nm7997208,Samuel Asante,\N,\N,actor
nm7997351,Micheal Thomas Angel,\N,\N,"actor,writer"
nm8000013,Bre Jacobs,\N,\N,actress
nm8001486,Lauren E. Hubbard,\N,\N,actress
nm8001632,Anuj Jain,\N,\N,actor
nm8001724,Piero Cammerinesi,\N,\N,"writer,director,actor"
nm8002072,Khairia Nazmi,\N,\N,actress
nm8002459,Patrick M. Kelly,\N,\N,actor
nm8002460,Josef Ritter,\N,\N,actor
nm8003005,Ralph Johnson,\N,\N,actor
nm8003631,Nathan Maldona,\N,\N,"actor,writer,producer"
nm8003632,Christopher Beacom,\N,\N,"actor,writer,make_up_department"
nm8003869,Lilly Elizabeth Hamilton,\N,\N,"actress,camera_department,writer"
nm8004570,Hayley Law,1992,\N,"actress,soundtrack,producer"
nm8004719,Jeff Casserly,\N,\N,"actor,sound_department"
nm8005354,Paul Harkin,\N,\N,actor
nm8005817,Madalena Aragão,\N,\N,"actress,writer"
nm8006037,Lora Lee,\N,\N,"actress,director,writer"
nm8006111,Choo Ye-jin,\N,\N,actress
nm8006184,Luke Nadimi,\N,\N,actor
nm8006197,Andrés Lupone,\N,\N,"actor,composer"
nm8006279,Maissa Houri,\N,\N,"actress,producer,writer"
nm8006304,Eva Ariel Binder,\N,\N,"actress,miscellaneous"
nm8007639,Riccardo Bianchini,\N,\N,actor
nm8007949,Carol Carbone,\N,\N,actress
nm8008348,Ofentse Malatse,\N,\N,"actor,miscellaneous,producer"
nm8008482,Beverly Bell,\N,\N,actress
nm8008922,Frank Jendrzytza,1966,\N,actor
nm8008983,Feruza Saidova,\N,\N,actress
nm8009298,Elisabeth Kanettis,1988,\N,actress
nm8009545,Sandra Wade,\N,\N,"actress,writer,producer"
nm8009676,Scott Whatley,\N,\N,"actor,producer,writer"
nm8009692,Tatiana Zinga Botao,\N,\N,actress
nm8009836,Ashley Asphyxiation,\N,\N,actress
nm8010323,Crawford Hazelwood,\N,\N,actor
nm8011886,Rose-Marie Perreault,\N,\N,actress
nm8012463,Hilary McCormack,\N,\N,actress
nm8012800,John Jellinek,\N,\N,actor
nm8013782,Stacey Lea,\N,\N,"costume_designer,make_up_department,costume_department"
nm8014528,Matthew Jones,\N,\N,actor
nm8015025,Andrea Biondi,\N,\N,actor
nm8015221,Shiwani Saini,\N,\N,actress
nm8015892,Mari Beaseley,\N,\N,actress
nm8016666,Emily Sweet,\N,\N,"actress,producer,writer"
nm8017137,Georgia Forde,\N,\N,actress
nm8017211,Jan Szydlowski,\N,\N,"actor,soundtrack"
nm8018263,Andy Femi Moyan,\N,\N,actor
nm8018843,Abigail G. Smith,\N,\N,actress
nm8020211,Kyle Godfrey,\N,\N,"director,actor,writer"
nm8022141,Jacklyn Daniel,\N,\N,actress
nm8022229,Amanda Christine,\N,\N,actress
nm8022281,Christina Jenkins,\N,\N,actress
nm8022285,Ramondo Davidson,\N,\N,actor
nm8023631,Claudio Colica,1988,\N,"actor,writer,producer"
nm8023748,Helena Zengel,2008,\N,actress
nm8025515,Khadeen Ellis,\N,\N,actress
nm8026656,Kempegowda,\N,\N,actor
nm8026903,Christian Richard Bauer,\N,\N,actor
nm8027008,So Hee-jung,\N,\N,actress
nm8027727,Alicia Acuña,\N,\N,actress
nm8027810,Chadwick Harman,1992,\N,"production_manager,producer,writer"
nm8028141,Synes Elischka,\N,\N,"actor,cinematographer"
nm8028167,Shogo Yano,\N,\N,actor
nm8028690,Su-im Choi,\N,\N,actress
nm8029525,Honoka Matsumoto,1997,\N,actress
nm8029573,Jimmy Flame,1977,\N,actor
nm8030777,Nils Kendle,\N,\N,actor
nm8031233,Margent Caushi,1986,\N,actor
nm8031243,Rebecca Arrosse,\N,\N,"actress,costume_designer,art_director"
nm8032550,Andrew Kai,\N,\N,"actor,stunts,producer"
nm8032581,Princess Elmore,1971,\N,actress
nm8034028,Natsumi Fujiwara,\N,\N,actress
nm8035498,Jacob Hasting,\N,\N,actor
nm8035760,Alessandra Carrillo,\N,\N,"actress,producer,writer"
nm8036222,Yordan Rasin,\N,\N,actor
nm8036556,Alberto Ellena,\N,\N,actor
nm8037179,Cyriel Guds,\N,\N,"actor,writer,director"
nm8037305,Emma Kathryn Coleman,\N,\N,actress
nm8037636,Shakalaka Shankar,\N,\N,actor
nm8037956,Marie Wagenman,\N,\N,actress
nm8039037,Jason Yuhasz,\N,\N,actor
nm8039776,Nacho Sánchez,\N,\N,actor
nm8040682,Seun Ajayi,\N,\N,"sound_department,actor,camera_department"
nm8040693,Salisu S. Fulani,\N,\N,"actor,writer,production_manager"
nm8041513,Roman Evdokimov,1994,\N,actor
nm8041746,Jahid Akram,\N,\N,"actor,miscellaneous"
nm8041901,Agustin Olcese,\N,\N,actor
nm8042563,Zeff Lawless,\N,\N,"actor,producer,writer"
nm8042819,Paul Van Scott,\N,\N,"actor,producer"
nm8043046,Andrea Andreotti,\N,\N,"director,writer,editor"
nm8043835,Alessandro Carlini,\N,\N,actor
nm8043837,Marta Reggio,\N,\N,actress
nm8044596,Tamara Lawrance,\N,\N,"actress,producer,soundtrack"
nm8044987,Julia Register,\N,\N,actress
nm8045070,Cemal Faruk,\N,\N,actor
nm8045071,Arbani Yasiz,\N,\N,"actor,soundtrack"
nm8045074,Randy Martin,\N,\N,actor
nm8045904,Azucena Casas,\N,\N,actress
nm8045966,Lora Bidner,\N,\N,"composer,music_department,director"
nm8046856,Kristina Santiago,\N,\N,"actress,writer,producer"
nm8048167,Misha Osherovich,\N,\N,"actor,writer,producer"
nm8050124,Gurjind Maan,\N,\N,"writer,actor,music_department"
nm8050192,Jimmy Essex,\N,\N,actor
nm8050353,Yang Hua,\N,\N,actor
nm8050479,Borys Wicinski,\N,\N,actor
nm8050644,Caroline Megglé,\N,\N,actress
nm8051823,Pratiksha Jhadav,\N,\N,actress
nm8052787,David Lee Acevedo,\N,\N,actor
nm8052854,Jagoda Porebska,\N,\N,"actress,production_manager"
nm8053287,Christopher Ferguson,\N,\N,actor
nm8053501,Gurpreet Sarin,\N,\N,"actor,cinematographer,director"
nm8053562,Stephanie Dussine,\N,\N,actress
nm8054476,Lun Ai,\N,\N,actor
nm8055285,Sultan Al-Faraj,\N,\N,actor
nm8055781,Julia Liu,\N,\N,actress
nm8056853,Jay Thomas Fox,\N,\N,actor
nm8058091,Marimuthu,\N,\N,actor
nm8058116,Travis Cutner,\N,\N,actor
nm8058287,Nicolás de Jesús,\N,\N,"actor,writer,director"
nm8058872,Catherine Churchill,\N,\N,actress
nm8058932,Jc Knows Best,\N,\N,"director,actor,writer"
nm8060535,Paul Browning,\N,\N,actor
nm8061654,Alex Jante,\N,\N,"writer,actor,producer"
nm8061858,María Pedraza,1996,\N,actress
nm8063589,Lj Scott,1992,\N,actor
nm8065167,Lápiz Conciente,1983,\N,"actor,composer"
nm8066528,Nadia Tereszkiewicz,1996,\N,actress
nm8066988,Shomari Love,\N,\N,"actor,director,producer"
nm0654648,David Oyelowo,1976,\N,"actor,producer,director"
nm0654733,Yukiyoshi Ozawa,1974,\N,actor
nm0654841,Adriana Ozores,1959,\N,"actress,editor,soundtrack"
nm0654863,Rasim Öztekin,1959,2021,actor
nm0655124,Dominic Pace,1975,\N,"actor,miscellaneous,stunts"
nm0655699,Anthony Padilla,1987,\N,"producer,writer,actor"
nm0656289,Nathan Page,1971,\N,"actor,soundtrack"
nm0656300,Patrick Page,1962,\N,"actor,soundtrack"
nm0657033,Nebojsa Pajkic,1951,\N,"writer,actor,director"
nm0657123,Saara Pakkasvirta,1938,\N,"actress,soundtrack"
nm0657145,Maria Pakulnis,1956,\N,"actress,soundtrack"
nm0657185,Tapas Pal,1958,2020,actor
nm0657225,Andrés Palacios,1975,\N,actor
nm0657241,Germán Palacios,1963,\N,actor
nm0657280,Silverio Palacios,\N,\N,"actor,director,writer"
nm0657314,David Paladino,\N,\N,"actor,miscellaneous,producer"
nm0657403,Tasos Palatzidis,\N,\N,actor
nm0658041,Rossy de Palma,1964,\N,actress
nm0658424,Rebecca Palmer,\N,\N,"actress,producer,director"
nm0658626,Merle Palmiste,1970,\N,"actress,manager"
nm0658926,Giuseppe Pambieri,1944,\N,actor
nm0658943,Jajang C. Noer,1952,\N,"actress,producer"
nm0659000,Changjiang Pan,1957,\N,"actor,director"
nm0659041,Yueming Pan,1974,\N,"actor,music_department"
nm0659233,Chunky Pandey,1962,\N,"actor,music_department,producer"
nm0659235,Hemant Pandey,\N,\N,actor
nm0659249,Sudhanshu Pandey,1974,\N,"actor,music_department,producer"
nm0659435,Candy Pangilinan,\N,\N,"actress,soundtrack"
nm0659601,John Pankow,1955,\N,actor
nm0659609,Aleksandr Pankratov-Chyornyy,1949,\N,"actor,director,producer"
nm0659668,Francesco Pannofino,1958,\N,"miscellaneous,actor,soundtrack"
nm0660057,Tom Paolino,\N,\N,"actor,producer,miscellaneous"
nm0660097,Nando Paone,1956,\N,actor
nm0660170,Mania Papadimitriou,\N,\N,"actress,director,music_department"
nm0660363,Thanasis Papageorgiou,\N,\N,"actor,director,writer"
nm0660480,François Papineau,1966,\N,"actor,writer,stunts"
nm0661195,Delfina Paredes,1944,\N,actress
nm0661262,Gina Pareño,1950,\N,actress
nm0661983,Lar Park-Lincoln,\N,\N,"actress,miscellaneous,executive"
nm0662096,Brook Susan Parker,\N,\N,"actress,producer,director"
nm0662391,Julia Parker,1970,\N,"actress,producer,writer"
nm0662475,Marisa Petroro,\N,\N,actress
nm0662630,Carol Stanzione,1957,\N,"actress,casting_department,producer"
nm0662744,Shaun Parkes,1973,\N,"actor,soundtrack,miscellaneous"
nm0663403,María José Parra,\N,\N,actress
nm0663546,Janel Parrish,1988,\N,"actress,soundtrack,producer"
nm0663854,Karyn Parsons,1966,\N,"actress,producer,writer"
nm0664039,David Partridge,\N,\N,actor
nm0664113,Emmi Parviainen,1985,\N,"actress,writer"
nm0664175,Jessica Paré,1980,\N,"actress,director,soundtrack"
nm0664671,Giorgio Pasotti,1973,\N,"actor,director,writer"
nm0664727,David Pasquesi,\N,\N,"actor,writer,director"
nm0664762,Fabio Pasquini,\N,\N,actor
nm0665101,Garry Pastore,\N,\N,"art_department,actor,stunts"
nm0665477,Caroline Paterson,1965,\N,"actress,director,writer"
nm0665550,Ratna Pathak Shah,1957,\N,"actress,miscellaneous"
nm0665554,Supriya Pathak,1961,\N,actress
nm0665555,Vinay Pathak,1968,\N,"actor,writer,music_department"
nm0666593,Mark Patton,1959,\N,"actor,producer"
nm0666739,Aaron Paul,1979,\N,"actor,producer,soundtrack"
nm0666955,Randall Paul,\N,\N,"actor,director,editor"
nm0667596,Ondrej Pavelka,1955,\N,"actor,writer,director"
nm0667904,Serban Pavlu,1975,\N,"actor,casting_department"
nm0667942,Chiara Pavoni,\N,\N,"actress,casting_director"
nm0668386,Layton Payne,\N,\N,actor
nm0668415,Ric Payne,\N,\N,"actor,producer"
nm0668551,Bárbara Paz,1974,\N,"actress,director,producer"
nm0668640,Cezary Pazura,1962,\N,"actor,producer,director"
nm0669398,Terry Pearson,\N,\N,actor
nm0669460,Gordon Peaston,\N,\N,"actor,writer"
nm0669573,Irina Pechernikova,1945,2020,actress
nm0670408,Simon Pegg,1970,\N,"actor,writer,producer"
nm0670447,Mary Jo Pehl,1960,\N,"writer,actress,producer"
nm0671178,Ariane Pellicer,\N,\N,"actress,producer,writer"
nm0671567,Michael Peña,1976,\N,"actor,producer,soundtrack"
nm0671721,Austin Pendleton,1940,\N,"actor,soundtrack,director"
nm0672303,Rupert Penry-Jones,1970,\N,actor
nm0672837,Stefan Perceval,1973,\N,actor
nm0673224,Tonico Pereira,1948,\N,"actor,director,producer"
nm0673248,Jonathan Perel,1976,\N,"director,producer,writer"
nm0673391,Diego Peretti,1963,\N,"actor,writer,director"
nm0673515,Jesse Perez,\N,\N,"actor,miscellaneous"
nm0673631,Thaia Perez,\N,\N,"actress,soundtrack"
nm0673768,Julio Perillán,1973,\N,"actor,camera_department,producer"
nm0673824,Sergio Peris-Mencheta,1975,\N,"actor,director"
nm0674144,Michael Perl,\N,\N,"actor,writer,producer"
nm0674231,Rhea Perlman,1948,\N,"actress,producer,soundtrack"
nm0674876,Elisa Perrot,\N,\N,"actress,director,producer"
nm0675409,Mikael Persbrandt,1963,\N,"actor,producer,soundtrack"
nm0675730,Sean Pertwee,1964,\N,"actor,miscellaneous,director"
nm0675919,Milan Peschel,1968,\N,"actor,soundtrack,director"
nm0676370,Clarke Peters,1952,\N,"actor,producer,soundtrack"
nm0678378,Luigi Petrucci,1956,\N,"actor,miscellaneous"
nm0678472,Ann Petrén,1954,\N,actress
nm0678931,David Pevsner,1958,\N,"actor,soundtrack,writer"
nm0679150,Candela Peña,1973,\N,"actress,director,writer"
nm0679665,Phani,\N,\N,actor
nm0679904,John Philbin,1960,\N,"actor,producer,miscellaneous"
nm0679967,Barbara Philipp,1965,\N,"actress,writer"
nm0680392,Ethan Phillips,1955,\N,"actor,soundtrack,writer"
nm0680489,Jeff Daniel Phillips,\N,\N,"actor,director,writer"
nm0680568,Lara Phillips,\N,\N,actress
nm0681161,Víctor Pi,\N,\N,actor
nm0681287,Dimitris Piatas,1951,\N,"actor,writer,director"
nm0681583,Ottavia Piccolo,1949,\N,"actress,miscellaneous"
nm0681974,Rachel Pickup,1973,\N,actress
nm0682211,Jonathan Pienaar,\N,\N,actor
nm0682277,Aida Pierce,1956,\N,actress
nm0682578,Paolo Pierobon,\N,\N,actor
nm0682583,Donna Pieroni,\N,\N,actress
nm0682692,Frédéric Pierrot,1960,\N,"actor,camera_department"
nm0682725,Florin Piersic Jr.,1968,\N,"actor,writer,director"
nm0682762,Geoff Pierson,1949,\N,"actor,director,soundtrack"
nm0682922,Angela Pietropinto,\N,\N,"actress,producer"
nm0683253,Rosamund Pike,1979,\N,"actress,producer,soundtrack"
nm0684304,Elsa Pinillos,\N,\N,actress
nm0684348,Steven Pinker,1954,\N,miscellaneous
nm0684500,Dominique Pinon,1955,\N,"actor,soundtrack,music_department"
nm0684654,Fernando Alves Pinto,1969,\N,"actor,art_department,composer"
nm0685146,Suzana Pires,1978,\N,"actress,writer,producer"
nm0685222,Imma Piro,1956,\N,actress
nm0685277,Parsa Pirouzfar,1972,\N,actor
nm0685289,Martín Piroyansky,1986,\N,"actor,director,writer"
nm0685328,John Pirruccello,1964,\N,actor
nm0685474,Monica Piseddu,\N,\N,actress
nm0685638,Antonio Pitanga,1939,\N,"actor,director,writer"
nm0687146,Jesse Plemons,1988,\N,"actor,soundtrack,music_department"
nm0687625,Glenn Plummer,1961,\N,"actor,director,producer"
nm0687913,Bruno Podalydès,1961,\N,"actor,director,writer"
nm0687914,Denis Podalydès,1963,\N,"actor,miscellaneous,writer"
nm0688143,Benoît Poelvoorde,1964,\N,"actor,writer,soundtrack"
nm0688207,Daniela Poggi,1954,\N,"actress,director,writer"
nm0688264,Michael Poghosian,1965,\N,"actor,writer,producer"
nm0688292,Judit Pogány,1944,\N,actress
nm0688705,Jaroslava Pokorná,1946,\N,actress
nm0689685,Mike Pollock,1965,\N,"actor,miscellaneous"
nm0689852,John Polson,1965,\N,"producer,director,actor"
nm0690307,José Manuel Poncelis,\N,\N,actor
nm0690362,Mary Paz Pondal,1942,\N,actress
nm0690448,Ponnambalam,\N,\N,"actor,director,writer"
nm0690803,Aaron Poole,1977,\N,"actor,miscellaneous,director"
nm0691205,Ashley Holliday Tavares,\N,\N,"actress,director,producer"
nm0691316,Massimo Popolizio,1961,\N,"actor,miscellaneous"
nm0691928,Robert Portal,1967,\N,actor
nm0691937,Carlos Portaluppi,\N,\N,actor
nm0692074,Crystal Porter Bazemore,\N,\N,"actress,producer,writer"
nm0692391,Blanca Portillo,1963,\N,actress
nm0692586,Krishna Murali Posani,\N,\N,"actor,writer,director"
nm0692621,Krista Posch,1948,\N,actress
nm0692646,Ben Posener,\N,\N,actor
nm0692677,Tyler Posey,1991,\N,"actor,producer,director"
nm0693092,Prathap Pothen,1952,2022,"actor,director,writer"
nm0693677,Mitch Poulos,\N,\N,"actor,producer"
nm0693848,Saeed Poursamimi,\N,\N,actor
nm0694066,Clifton Powell,1956,\N,"actor,producer,director"
nm0694201,Lance Powell,1972,\N,"visual_effects,art_director,actor"
nm0694470,Taryn Power,1953,2020,actress
nm0694893,Prabhu,1956,\N,"actor,producer,music_department"
nm0694898,Srinivasa Prabhu,\N,\N,actor
nm0695174,Satya Prakash,\N,\N,"music_artist,actor,music_department"
nm0695176,Tirupati Prakash,\N,\N,actor
nm0695177,Prakash Raj,1965,\N,"actor,producer,director"
nm0695435,Chris Pratt,1979,\N,"actor,soundtrack,producer"
nm0695835,Kinga Preis,1971,\N,"actress,soundtrack"
nm0695945,Flavio Premoli,\N,\N,composer
nm0696279,Brittany Pressley,\N,\N,actress
nm0696385,Robert Thomas Preston,1992,\N,"actor,producer,miscellaneous"
nm0696387,Carrie Preston,\N,\N,"actress,director,producer"
nm0696761,Alma Prica,1962,\N,actress
nm0697027,Marc Price,1968,\N,"actor,production_manager,writer"
nm0697583,Núria Prims,1972,\N,actress
nm0697890,Hary Prinz,1965,\N,actor
nm0698351,Rupert Procter,\N,\N,"actor,writer"
nm0698354,Tom Proctor,\N,\N,"actor,stunts,producer"
nm0698413,Phil Proctor,1940,\N,"actor,miscellaneous,writer"
nm0698489,Jeff Profitt,\N,\N,"producer,director,actor"
nm0698681,Greg Proops,1959,\N,"actor,writer,soundtrack"
nm0699620,Nikos Psarras,1971,\N,actor
nm0699756,Vittoria Puccini,1979,\N,actress
nm0699838,Jeff Puckett,\N,\N,"actor,writer,producer"
nm0699851,Damien Puckler,\N,\N,"actor,stunts,director"
nm0700443,Keshia Knight Pulliam,1979,\N,"actress,director,producer"
nm0700687,Archana Puran Singh,1962,\N,"actress,director,producer"
nm0700789,Nathan Purdee,1950,\N,"actor,producer,stunts"
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department"
nm0700909,Linda Purl,1955,\N,"actress,soundtrack"
nm0701350,Patrick Puydebat,1971,\N,"actor,writer"
nm0701354,Jean-Philippe Puymartin,\N,\N,"actor,director,miscellaneous"
nm0701384,Nicole Puzzi,1958,\N,actress
nm0701497,Artimus Pyle,1948,\N,"actor,miscellaneous"
nm0701566,Yorgos Pirpassopoulos,1974,\N,"actor,producer,director"
nm0702022,Enrique Simón,\N,\N,actor
nm0702206,Josep Pérez,\N,\N,actor
nm0702270,Marco Pérez,\N,\N,actor
nm0702572,Maggie Q,1979,\N,"actress,producer"
nm0702656,Hailu Qin,1978,\N,"actress,producer,writer"
nm0703253,Boris Quercia,\N,\N,"director,actor,writer"
nm0703489,Bernadette Quigley,1960,\N,actress
nm0703595,Timothy Patrick Quill,1958,2021,"actor,producer,writer"
nm0703868,James Quinn,\N,\N,actor
nm0704112,Juan Antonio Quintana,1939,2022,"actor,casting_department"
nm0704157,Guillermo Quintanilla,1959,\N,"actor,director,producer"
nm0704221,Germán Quintero,\N,\N,actor
nm0704270,Zachary Quinto,1977,\N,"actor,producer,writer"
nm0704379,Ray Quiroga,1963,\N,"actor,producer,stunts"
nm0704654,Radhika Sarathkumar,1963,\N,"producer,actress,miscellaneous"
nm0704694,Vijay Raaz,1963,\N,"actor,director"
nm0705238,Nenad Rackovic,\N,\N,actor
nm0705356,Daniel Radcliffe,1989,\N,"actor,producer,soundtrack"
nm0706556,Tommaso Ragno,1967,\N,actor
nm0706567,Pablo Rago,1972,\N,"actor,soundtrack"
nm0706670,Slamet Rahardjo,1949,\N,"actor,director,writer"
nm0707300,Bharathiraja,1941,\N,"director,actor,writer"
nm0707308,Mehran Rajabi,\N,\N,actor
nm0707362,Rajasekhar,1962,\N,"actor,writer,director"
nm0707399,Rajendra Prasad,1956,\N,"actor,music_department,producer"
nm0707425,Rajinikanth,1950,\N,"actor,writer,soundtrack"
nm0707496,Narasimha Raju,\N,\N,"actor,miscellaneous,visual_effects"
nm0707723,Rallapalli,1945,2019,actor
nm0708045,Micaela Ramazzotti,1979,\N,"actress,director,soundtrack"
nm0708499,Marky Ramone,1952,\N,"actor,producer,camera_department"
nm0708698,Lázaro Ramos,1978,\N,"actor,director,writer"
nm0708981,David Ramsey,1971,\N,"actor,director"
nm0708993,Fiona Ramsay,\N,\N,"actress,miscellaneous,cinematographer"
nm0709216,Claudia Ramírez,1964,\N,actress
nm0709355,Uri Klauzner,1963,\N,actor
nm0709359,Ashutosh Rana,1967,\N,"actor,music_department"
nm0709808,Betsy Randle,1955,\N,"actress,soundtrack"
nm0710046,Suman Ranganath,1974,\N,actress
nm0710211,Ranjeet Bedi,1942,\N,"actor,director,producer"
nm0710330,Andrew Rannells,1978,\N,"actor,producer,soundtrack"
nm0710412,Nicola Ransom,1971,\N,actress
nm0710447,James Ransone,1979,\N,"actor,soundtrack"
nm0710545,Easwari Rao,1973,\N,"actress,music_department,producer"
nm0710549,Gajraj Rao,\N,\N,"actor,producer,director"
nm0710938,Kseniya Rappoport,1974,\N,"actress,director,soundtrack"
nm0711118,Phylicia Rashad,1948,\N,"actress,soundtrack,producer"
nm0711124,Stephen Rashbrook,1958,\N,actor
nm0712262,Rick Ravanello,1967,\N,actor
nm0712433,Ravi Teja,1968,\N,"actor,music_department,producer"
nm0712546,Paresh Rawal,1955,\N,"producer,actor,soundtrack"
nm0713014,Terry Ray,\N,\N,"actor,writer,producer"
nm0714147,Elizabeth Reaser,1975,\N,actress
nm0714235,Philippe Rebbot,\N,\N,"actor,writer,production_manager"
nm0714695,Jeffrey Reddick,\N,\N,"writer,producer,actor"
nm0714698,Lance Reddick,1962,2023,"actor,producer,soundtrack"
nm0714739,Ian Reddington,1957,\N,"actor,producer"
nm0715076,Markus Redmond,1971,\N,"actor,writer,director"
nm0715529,Kira Reed Lorsch,\N,\N,"actress,producer,writer"
nm0715622,Pamela Reed,1949,\N,actress
nm0716293,Saskia Reeves,1961,\N,"actress,soundtrack"
nm0716298,Sian Reeves,1966,\N,"actress,director,producer"
nm0716570,Francesca Reggiani,1959,\N,"actress,writer"
nm0716978,Gaby Reichardt,1938,\N,actress
nm0717103,Jörg Reichlin,1949,\N,"actor,director,writer"
nm0717227,Daphne Reid,1948,\N,"actress,producer,assistant_director"
nm0718329,João Reis,1965,\N,actor
nm0718920,Jill Remez,\N,\N,"actress,miscellaneous,director"
nm0719592,Jürgen Renn,1956,\N,
nm0719773,Rosa Renom,1963,\N,actress
nm0719915,Renuka,\N,\N,"actress,music_department,soundtrack"
